athlete_id,name,born_date,born_city,born_region,born_country,NOC,height_cm,weight_kg,died_date
90310,Axel Merckx,1972-08-08,Uccle,Région de Bruxelles-Capitale,BEL,Belgium,191.0,76.0,N/A
90376,Jérôme Neuville,1975-08-15,N/A,N/A,N/A,France,192.0,85.0,N/A
90384,David Millar,1977-01-04,Imtarfa,Imtarfa,MLT,Great Britain,191.0,78.0,N/A
90455,Jens Mouris,1980-03-12,Amsterdam,Noord-Holland,NED,Netherlands,198.0,91.0,N/A
90457,Wilco Zuijderwijk,1969-10-02,Den Helder,Noord-Holland,NED,Netherlands,191.0,90.0,N/A
90488,Vladimir Karpets,1980-09-20,N/A,N/A,N/A,Russian Federation,192.0,75.0,N/A
90506,Franco Marvulli,1978-11-11,Zürich,Zürich,SUI,Switzerland,191.0,82.0,N/A
90514,Magnus Bäckstedt,1975-01-30,Linköping,Östergötland,SWE,Sweden,193.0,89.0,N/A
90723,Arjen Teeuwissen,1971-03-29,Mook en Middelaar,Limburg,NED,Netherlands,195.0,87.0,N/A
90794,Nikolai Novosjolov,1980-06-09,Haapsalu,Läänemaa,EST,Estonia,191.0,93.0,N/A
90804,Ralf Bißdorf,1971-03-15,Heidenheim an der Brenz,Baden-Württemberg,GER,Germany,193.0,77.0,N/A
90807,Jörg Fiedler,1978-02-21,Leipzig,Sachsen,GER,Germany,193.0,89.0,N/A
90813,Daniel Strigel,1975-02-13,Mannheim,Baden-Württemberg,GER,Germany,196.0,97.0,N/A
90816,Domonkos Ferjancsik,1975-09-07,Budapest,Budapest,HUN,Hungary,192.0,85.0,N/A
90819,Péter Takács,1973-06-29,Budapest,Budapest,HUN,Hungary,192.0,92.0,N/A
90823,Paolo Milanoli,1969-12-07,Alessandria,Alessandria,ITA,Italy,191.0,78.0,N/A
90827,Matteo Zennaro,1976-04-30,Venezia,Venezia,ITA,Italy,192.0,95.0,N/A
90848,Jonathan Peña,1973-12-22,N/A,N/A,N/A,Puerto Rico,191.0,82.0,N/A
90962,Hayden Foxe,1977-06-23,Sydney,New South Wales,AUS,Australia,193.0,84.0,N/A
91025,Libor Došek,1978-04-24,Brno,Jihomoravský kraj,CZE,Czechia,200.0,94.0,N/A
91027,Jaroslav Drobný,1979-10-18,Počátky,Vysočina,CZE,Czechia,192.0,86.0,N/A
91032,Roman Lengyel,1978-11-03,České Budějovice,Jihočeský kraj,CZE,Czechia,192.0,87.0,N/A
91073,Christian Abbiati,1977-07-08,Abbiategrasso,Milano,ITA,Italy,192.0,90.0,N/A
91140,Tarik El-Jarmouni,1977-12-30,Mohammédia,Casablanca-Settat,MAR,Morocco,191.0,88.0,N/A
91151,Victor Agali,1978-12-29,Okpanam,Delta,NGR,Nigeria,193.0,82.0,N/A
91166,Matthew Booth,1977-03-14,N/A,N/A,N/A,South Africa,199.0,95.0,N/A
91182,Kamil Čontofalský,1978-06-03,Košice,Košice,SVK,Slovakia,195.0,78.0,N/A
91379,Peter Bach,1966-04-14,Frederiksberg,Hovedstaden,DEN,Australia,193.0,85.0,N/A
91384,Kristian Groenintwoud,1973-05-09,Melbourne,Victoria,AUS,Australia,196.0,96.0,N/A
91386,Rajan Pavlovic,1976-08-17,Doboj,Doboj,BIH,Australia,195.0,100.0,N/A
91389,Dragan Sestic,1974-09-09,Banja Luka,Banja Luka,BIH,Australia,195.0,94.0,N/A
91401,Miguel Montes,1972-12-25,N/A,N/A,N/A,Cuba,205.0,100.0,N/A
91404,Luis Silveira,1973-06-27,N/A,N/A,N/A,Cuba,191.0,87.0,N/A
91406,Rolando Uríos,1971-01-27,Bayamo,Granma,CUB,Cuba Spain,193.0,105.0,N/A
91407,Diego Wong,1977-08-19,N/A,N/A,N/A,Cuba,195.0,100.0,N/A
91410,Hany El-Fakharany,1978-04-06,N/A,N/A,N/A,Egypt,196.0,88.0,N/A
91411,Marwan Ragab,1974-08-03,N/A,N/A,N/A,Egypt,192.0,96.0,N/A
91419,Andrei Xepkin,1965-05-01,Nova Kakhovka,Kherson,UKR,Spain,210.0,124.0,N/A
91420,Cédric Burdet,1974-11-15,Belley,Ain,FRA,France,195.0,98.0,N/A
91422,Didier Dinart,1977-01-18,Pointe-à-Pitre,Guadeloupe,FRA,France,197.0,104.0,N/A
91423,Jérôme Fernandez,1977-03-07,Cenon,Gironde,FRA,France,199.0,106.0,N/A
91425,Guillaume Gille,1976-07-12,Valence,Drôme,FRA,France,192.0,97.0,N/A
91428,Marc Wiltberger,1969-05-08,Strasbourg,Bas-Rhin,FRA,France,193.0,96.0,N/A
91429,Mike Bezdicek,1968-06-28,Freiberg,Sachsen,GER,Germany,206.0,107.0,N/A
91432,Jörg Kunze,1968-03-20,Clausthal-Zellerfeld,Niedersachsen,GER,Germany,194.0,95.0,N/A
91434,Frank von Behren,1976-09-28,Minden,Nordrhein-Westfalen,GER,Germany,198.0,97.0,N/A
91435,Bogdan Wenta,1961-11-19,Szpęgawsk,Pomorskie,POL,Germany,195.0,98.0,N/A
91436,Choi Hyeon-Ho,1976-04-16,N/A,N/A,N/A,Republic of Korea,194.0,88.0,N/A
91440,Lee Seok-Hyeong,1971-01-13,N/A,N/A,N/A,Republic of Korea,195.0,97.0,N/A
91443,Park Min-Cheol,1974-12-23,N/A,N/A,N/A,Republic of Korea,191.0,81.0,N/A
91445,Yun Gyeong-Min,1979-10-31,N/A,N/A,N/A,Republic of Korea,193.0,80.0,N/A
91446,Oleg Khodkov,1974-04-05,Krasnodar,Krasnodar Kray,RUS,Russian Federation,196.0,90.0,N/A
91449,Dmitry Kuzelev,1969-11-01,N/A,N/A,N/A,Russian Federation,196.0,98.0,N/A
91452,Branko Bedekovič,1973-03-14,Celje,Celje,SLO,Slovenia,199.0,97.0,N/A
91453,Gregor Cvijič,1972-03-26,Ljubljana,Ljubljana,SLO,Slovenia,196.0,98.0,N/A
91456,Beno Lapajne,1973-06-10,Ljubljana,Ljubljana,SLO,Slovenia,200.0,97.0,N/A
91458,Zoran Lubej,1975-12-14,Ljubljana,Ljubljana,SLO,Slovenia,193.0,93.0,N/A
91459,Aleš Pajovič,1979-01-06,Celje,Celje,SLO,Slovenia,197.0,109.0,N/A
91460,Roman Pungartnik,1971-05-16,Celje,Celje,SLO,Slovenia,192.0,92.0,N/A
91462,Tomaž Tomšič,1972-08-17,Postojna,Postojna,SLO,Slovenia,191.0,103.0,N/A
91463,Renato Vugrinec,1975-06-09,Ptuj,Ptuj,SLO,Slovenia,195.0,98.0,N/A
91464,Martin Boquist,1977-02-02,Göteborg (Gothenburg),Västra Götaland,SWE,Sweden,197.0,100.0,N/A
91466,Peter Gentzel,1968-10-12,Göteborg (Gothenburg),Västra Götaland,SWE,Sweden,199.0,100.0,N/A
91471,Ouissem Hmam,1981-04-21,Menzel Temime,Nabeul,TUN,Tunisia,198.0,107.0,N/A
91474,Mohamed Madi,1967-09-12,N/A,N/A,N/A,Tunisia,195.0,77.0,N/A
91477,Mohamed Riadh Sanaa,1965-05-13,N/A,N/A,N/A,Tunisia,194.0,98.0,N/A
91486,Nedeljko Jovanović,1970-09-16,Beograd (Belgrade),Beograd,SRB,Serbia and Montenegro,193.0,93.0,N/A
91489,Ivan Lapčević,1976-03-26,Aleksandrovac,Rasina,SRB,Serbia and Montenegro,200.0,100.0,N/A
91494,Nenad Peruničić,1971-05-01,Pljevlja,Pljevlja,MNE,Serbia and Montenegro,203.0,104.0,N/A
91637,Arpad Šterbik,1979-11-20,Senta,Severni Banat,SRB,Serbia and Montenegro Spain,200.0,118.0,N/A
91654,Stephen Holt,1974-09-15,Darwin,Northern Territory,AUS,Australia,196.0,91.0,N/A
91664,Ravi Kahlon,1979-05-15,Victoria,British Columbia,CAN,Canada,191.0,93.0,N/A
91693,Florian Kunz,1972-02-22,Leverkusen,Nordrhein-Westfalen,GER,Germany,200.0,99.0,N/A
91985,Greg Lyman,1950-03-09,Gary,Indiana,USA,United States,191.0,82.0,N/A
92057,Fred Anton Maier,1938-12-15,Nøtterøy,Vestfold og Telemark,NOR,Norway,192.0,87.0,2015-06-09
92063,Michael Mair,1962-02-13,Brunico,Bolzano-Bozen,ITA,Italy,192.0,102.0,N/A
92079,Vladimir Malakhov,1968-08-30,Yekaterinburg,Sverdlovsk,RUS,Russian Federation Unified Team,193.0,105.0,N/A
92102,James Manclark,1939-12-03,Peebles,Scotland,GBR,Great Britain,193.0,81.0,N/A
92173,Matt Martin,1971-04-30,Hamden,Connecticut,USA,United States,193.0,95.0,N/A
92254,Pan Song,1975-11-03,Dandong,Liaoning,CHN,People's Republic of China,202.0,N/A,N/A
92275,Petr Jákl,1973-09-14,Praha (Prague),Hlavní město Praha,CZE,Czechia,195.0,112.0,N/A
92286,Fernando González,1969-04-30,Madrid,Madrid,ESP,Spain,191.0,90.0,N/A
92348,Vyacheslav Berduta,1975-02-03,Qarajal,Quaraghandy,KAZ,Kazakhstan,193.0,120.0,N/A
92368,Marius Paškevičius,1979-10-31,Ukmergė,Vilnius,LTU,Lithuania,198.0,115.0,N/A
92377,Batjargalyn Odkhüü,1977-03-11,Bayankhutag sum,Khentii,MGL,Mongolia,195.0,90.0,N/A
92383,Dennis van der Geest,1975-06-27,Haarlem,Noord-Holland,NED,Netherlands,196.0,N/A,N/A
92404,Gabi Munteanu,1973-01-25,Poenesti,Vaslui,ROU,Romania,195.0,125.0,N/A
92413,Yury Styopkin,1971-10-15,Kursk,Kursk,RUS,Russian Federation,193.0,100.0,N/A
92496,Hua Lingjun,1978-09-02,N/A,N/A,N/A,People's Republic of China,192.0,76.0,N/A
92497,Li Yang,1978-02-28,N/A,N/A,N/A,People's Republic of China,195.0,90.0,N/A
92503,Krešimir Čuljak,1970-09-18,Zagreb,Grad Zagreb,CRO,Croatia,195.0,93.0,N/A
92504,Igor Francetić,1977-04-21,Zagreb,Grad Zagreb,CRO,Croatia,195.0,90.0,N/A
92506,Ivan Jukić,1977-12-27,Vukovar,Vukovarsko-srijemska županija,CRO,Croatia,198.0,95.0,N/A
92507,Oliver Martinov,1975-05-03,Zadar,Zadarska županija,CRO,Croatia,194.0,92.0,N/A
92509,Nikša Skelin,1978-03-25,Split,Splitsko-dalmatinska županija,CRO,Croatia,200.0,103.0,N/A
92531,Amru Temraz,1977-08-12,N/A,N/A,N/A,Egypt,194.0,94.0,N/A
92536,Leonid Gulov,1981-09-29,Narva,Ida-Virumaa,EST,Estonia,199.0,92.0,N/A
92537,Andrei Šilin,1978-08-28,Narva,Ida-Virumaa,EST,Estonia,197.0,92.0,N/A
92539,Antoine Béghin,1974-05-31,N/A,N/A,N/A,France,195.0,90.0,N/A
92540,Laurent Béghin,1976-02-21,Château-Gontier,Mayenne,FRA,France,197.0,90.0,N/A
92544,Yvan Deslavière,1973-05-28,Saint-Maur-des-Fossés,Val-de-Marne,FRA,France,195.0,81.0,N/A
92546,Adrien Hardy,1978-07-30,Nîmes,Gard,FRA,France,197.0,87.0,N/A
92552,Louis Attrill,1975-03-05,Newport,England,GBR,Great Britain,193.0,95.0,N/A
92555,Ed Coode,1975-06-19,Bodmin,England,GBR,Great Britain,193.0,96.0,N/A
92556,Simon Dennis,1976-08-24,Henley-on-Thames,England,GBR,Great Britain,200.0,95.0,N/A
92559,Luka Grubor,1973-12-27,Zagreb,Grad Zagreb,CRO,Great Britain,198.0,102.0,N/A
92560,Frances Houghton,1980-09-19,Oxford,England,GBR,Great Britain,193.0,80.0,N/A
92568,Fred Scarlett,1975-04-29,Ashford,England,GBR,Great Britain,196.0,98.0,N/A
92569,Steve Trapmore,1975-03-18,Hammersmith,England,GBR,Great Britain,192.0,90.0,N/A
92572,Kieran West,1977-09-18,Kingston-upon-Thames,England,GBR,Great Britain,204.0,100.0,N/A
92577,Jörg Dießner,1977-02-25,Meißen,Sachsen,GER,Germany,196.0,94.0,N/A
92578,Marco Geisler,1974-01-18,Cottbus,Brandenburg,GER,Germany,201.0,101.0,N/A
92579,Marcel Hacker,1977-04-29,Magdeburg,Sachsen-Anhalt,GER,Germany,196.0,101.0,N/A
92581,Jan Herzog,1974-08-08,Ost-Berlin (East Berlin),Berlin,GER,Germany,192.0,86.0,N/A
92586,Stefan Roehnert,1977-10-19,Koblenz,Rheinland-Pfalz,GER,Germany,192.0,90.0,N/A
92589,Robert Sens,1977-10-29,Schwerin,Mecklenburg-Vorpommern,GER,Germany,200.0,95.0,N/A
92596,Ákos Haller,1976-12-08,Budapest,Budapest,HUN,Hungary,193.0,102.0,N/A
92600,Inderpal Singh,1975-03-02,N/A,N/A,N/A,India,195.0,85.0,N/A
92606,Gioacchino Cascone,1972-03-06,Castellammare di Stabia,Napoli,ITA,Italy,191.0,95.0,N/A
92612,Valerio Pinton,1978-02-14,Padova,Padova,ITA,Italy,195.0,99.0,N/A
92616,Alessio Sartori,1976-11-13,Terracina,Latina,ITA,Italy,200.0,100.0,N/A
92631,Geert Cirkel,1978-10-20,Dordrecht,Zuid-Holland,NED,Netherlands,199.0,93.0,N/A
92633,Geert-Jan Derksen,1975-05-02,Didam,Gelderland,NED,Netherlands,199.0,100.0,N/A
92635,Gerritjan Eggenkamp,1975-11-14,Leiden,Zuid-Holland,NED,Netherlands,196.0,93.0,N/A
92636,Gijs Kind,1972-01-12,N/A,N/A,N/A,Netherlands,194.0,92.0,N/A
92638,Dirk Lippits,1977-05-03,Geldrop,Noord-Brabant,NED,Netherlands,194.0,92.0,N/A
92643,Peter van der Noort,1974-08-30,Amersfoort,Utrecht,NED,Netherlands,204.0,94.0,N/A
92644,Robert van der Vooren,1974-06-16,Utrecht,Utrecht,NED,Netherlands,191.0,69.0,N/A
92649,Sture Bjørvig,1973-11-05,Trondheim,Trøndelag,NOR,Norway,191.0,98.0,N/A
92651,Rob Hellstrom,1977-11-09,Palmerston North,Manawatu-Wanganui,NZL,New Zealand,197.0,96.0,N/A
92657,Piotr Bochenek,1975-07-15,Warszawa (Warsaw),Mazowieckie,POL,Poland,201.0,80.0,N/A
92658,Adam Bronikowski,1978-03-11,Warszawa (Warsaw),Mazowieckie,POL,Poland,201.0,94.0,N/A
92659,Paweł Jarosiński,1975-07-07,Warszawa (Warsaw),Mazowieckie,POL,Poland,195.0,99.0,N/A
92660,Sławomir Kruszkowski,1975-10-14,Toruń,Kujawsko-Pomorskie,POL,Poland,198.0,101.0,N/A
92665,Artur Rozalski,1978-03-20,Toruń,Kujawsko-Pomorskie,POL,Poland,197.0,99.0,N/A
92666,Rafał Smoliński,1977-07-14,Toruń,Kujawsko-Pomorskie,POL,Poland,197.0,97.0,N/A
92670,Valeriu Andrunache,1976-08-27,Cudalbi,Galați,ROU,Romania,197.0,94.0,N/A
92671,Adrian Bucenschi,1974-11-13,București (Bucharest),București,ROU,Romania,199.0,97.0,N/A
92673,Florin Corbeanu,1976-03-17,București (Bucharest),București,ROU,Romania,196.0,94.0,N/A
92676,Costel Mutescu,1974-05-07,Rădăuți,Suceava,ROU,Romania,191.0,90.0,N/A
92677,Gheorghe Pîrvan,1976-01-29,Voinești,Dâmbovița,ROU,Romania,195.0,89.0,N/A
92680,Florian Tudor,1973-05-23,Brăila,Brăila,ROU,Romania,193.0,93.0,N/A
92681,Donnie Cech,1974-05-02,Cape Town,Western Cape,RSA,South Africa,198.0,91.0,N/A
92682,Ramon di Clemente,1975-05-02,Johannesburg,Gauteng,RSA,South Africa,192.0,89.0,N/A
92687,Dmitry Kovalyov,1976-03-27,Kaluga,Kaluga,RUS,Russian Federation,198.0,95.0,N/A
92694,Matej Prelog,1980-03-13,Maribor,Maribor,SLO,Slovenia,195.0,88.0,N/A
92700,André Vonarburg,1978-01-16,Luzern (Lucerne),Luzern,SUI,Switzerland,195.0,100.0,N/A
92708,Kostiantyn Pronenko,1971-11-26,Dnipro,Dnipropetrovsk,UKR,Ukraine,191.0,89.0,N/A
92710,Kostiantyn Zaitsev,1976-05-20,Dnipro,Dnipropetrovsk,UKR,Ukraine,191.0,85.0,N/A
92711,Chris Ahrens,1976-07-24,Iowa City,Iowa,USA,United States,195.0,97.0,N/A
92712,Sebastian Bea,1977-04-10,San Francisco,California,USA,United States,198.0,89.0,N/A
92715,Mike Ferry,1974-04-13,Princeton,New Jersey,USA,United States,196.0,97.0,N/A
92723,Ian McGowan,1979-05-23,Seattle,Washington,USA,United States,193.0,93.0,N/A
92724,Garrett Miller,1977-06-07,Philadelphia,Pennsylvania,USA,United States,193.0,98.0,N/A
92726,Wolf Moser,1974-12-03,Laconia,New Hampshire,USA,United States,198.0,97.0,N/A
92730,Nick Peterson,1973-02-23,Alexandria,Virginia,USA,United States,191.0,86.0,N/A
92734,Dave Simon,1979-12-02,West Bloomfield Township,Michigan,USA,United States,198.0,99.0,N/A
92738,Bryan Volpenhein,1976-08-18,Cincinnati,Ohio,USA,United States,191.0,102.0,N/A
92739,Thomas Welsh,1977-05-06,Philadelphia,Pennsylvania,USA,United States,196.0,91.0,N/A
92740,Jake Wetzel,1976-12-26,Saskatoon,Saskatchewan,CAN,Canada United States,195.0,94.0,N/A
92741,Mike Wherley,1972-03-15,Southampton,Pennsylvania,USA,United States,200.0,97.0,N/A
92744,Ivan Smiljanić,1981-04-16,Beograd (Belgrade),Beograd,SRB,Serbia and Montenegro,196.0,88.0,N/A
92745,Mladen Stegić,1980-11-14,Beograd (Belgrade),Beograd,SRB,Serbia and Montenegro,196.0,86.0,N/A
92746,Nikola Stojić,1974-12-15,Beograd (Belgrade),Beograd,SRB,Serbia Serbia and Montenegro,198.0,99.0,N/A
92747,Đorđe Višacki,1975-02-04,Beograd (Belgrade),Beograd,SRB,Serbia and Montenegro,198.0,92.0,N/A
92788,Kai Bjorn,1968-07-13,Montréal,Québec,CAN,Canada,196.0,121.0,N/A
92803,Henrik Blakskjær,1971-07-08,N/A,N/A,N/A,Denmark,194.0,90.0,N/A
92804,Thomas Jacobsen,1972-09-13,N/A,N/A,N/A,Denmark,194.0,90.0,N/A
92821,Erkki Heinonen,1967-07-08,Vaasa,Pohjanmaa,FIN,Finland,191.0,105.0,N/A
92829,Pascal Rambeau,1972-04-14,Vitry-sur-Seine,Val-de-Marne,FRA,France,194.0,100.0,N/A
92842,Mark Covell,1967-11-07,Glasgow,Scotland,GBR,Great Britain,201.0,130.0,N/A
92851,Marc Pickel,1971-12-12,Wilhelmshaven,Niedersachsen,GER,Germany,196.0,102.0,N/A
92864,Balázs Hajdú,1975-05-27,Budapest,Budapest,HUN,Hungary,194.0,104.0,N/A
92885,Sean Nunes,1973-05-12,Kingston,Kingston,JAM,Jamaica,213.0,73.0,N/A
92901,Peter van Niekerk,1971-11-30,Hazerswoude,Zuid-Holland,NED,Netherlands,195.0,95.0,N/A
92952,Peter Theurer,1969-07-30,N/A,N/A,N/A,Switzerland,192.0,91.0,N/A
92954,Flavio Marazzi,1978-02-07,Bern,Bern,SUI,Switzerland,191.0,100.0,N/A
92957,Renato Marazzi,1981-01-30,Bern,Bern,SUI,Switzerland,196.0,93.0,N/A
92975,Heorhiy Leonchuk,1974-05-24,Potsdam,Brandenburg,GER,Ukraine,193.0,82.0,N/A
93068,Ferdinand Stipberger,1972-06-10,Schwandorf,Bayern,GER,Germany,213.0,70.0,N/A
93071,József Ángyán,1965-09-18,Keszthely,Zala,HUN,Hungary,193.0,85.0,N/A
93125,Victor Shaw,1979-12-21,Thames,Waikato,NZL,New Zealand,194.0,115.0,N/A
93150,Andraž Lipolt,1974-04-24,Ljubljana,Ljubljana,SLO,Slovenia,191.0,95.0,N/A
93263,Grant Hackett,1980-05-09,Southport,Queensland,AUS,Australia,198.0,96.0,N/A
93280,Ian Thorpe,1982-10-13,Milperra,New South Wales,AUS,Australia,196.0,104.0,N/A
93288,Markus Rogan,1982-05-04,Wien (Vienna),Wien,AUT,Austria,195.0,93.0,N/A
93294,Christopher Murray,1978-11-28,Nassau,New Providence,BAH,The Bahamas,194.0,90.0,N/A
93307,Željko Panić,1976-05-05,Split,Splitsko-dalmatinska županija,CRO,Bosnia and Herzegovina,200.0,96.0,N/A
93310,Dzmitry Koptur,1978-09-06,Minsk,Minsk,BLR,Belarus,196.0,82.0,N/A
93314,Leonardo Costa,1977-05-12,Belo Horizonte,Minas Gerais,BRA,Brazil,196.0,94.0,N/A
93319,Edvaldo Valério,1978-04-20,Salvador,Bahia,BRA,Brazil,194.0,78.0,N/A
93322,Ivan Angelov,1979-01-21,Vratsa,Vratsa,BUL,Bulgaria,191.0,85.0,N/A
93325,Georgi Palazov,1980-02-04,Burgas,Burgas,BUL,Bulgaria,194.0,93.0,N/A
93326,Petar Stoychev,1976-10-24,Momchilgrad,Kardzhali,BUL,Bulgaria,193.0,90.0,N/A
93332,Dustin Hersee,1975-08-14,Vancouver,British Columbia,CAN,Canada,191.0,84.0,N/A
93334,Craig Hutchison,1975-05-26,Montréal,Québec,CAN,Canada,198.0,97.0,N/A
93336,Mark Johnston,1979-08-31,N/A,N/A,N/A,Canada,196.0,85.0,N/A
93341,Yannick Lupien,1980-02-21,Laval,Québec,CAN,Canada,198.0,90.0,N/A
93342,Mike Mintenko,1975-11-07,Moose Jaw,Saskatchewan,CAN,Canada,191.0,93.0,N/A
93347,Rick Say,1979-05-18,Salmon Arm,British Columbia,CAN,Canada,193.0,88.0,N/A
93349,Robbie Taylor,1981-01-31,Toronto,Ontario,CAN,Canada,196.0,94.0,N/A
93350,Owen Von Richter,1975-04-07,Calgary,Alberta,CAN,Canada,191.0,81.0,N/A
93353,Rodrigo Olivares,1976-07-31,Santiago,Santiago Metropolitan,CHI,Chile,196.0,82.0,N/A
93354,Giancarlo Zolezzi,1981-08-27,N/A,N/A,N/A,Chile,195.0,85.0,N/A
93377,Duje Draganja,1983-02-27,Split,Splitsko-dalmatinska županija,CRO,Croatia,197.0,86.0,N/A
93395,Vlastimil Burda,1975-11-04,Litoměřice,Ústecký kraj,CZE,Czechia,200.0,97.0,N/A
93399,Henrik Steen Andersen,1977-04-06,N/A,N/A,N/A,Denmark,193.0,95.0,N/A
93408,Haitham Hassan,1978-11-08,Al-Iskanderiya (Alexandria),Al-Iskanderiya,EGY,Egypt,196.0,92.0,N/A
93422,David Ortega,1979-07-20,Castellón de la Plana,Castellón,ESP,Spain,191.0,86.0,N/A
93427,Raiko Pachel,1974-06-02,Tallinn,Harjumaa,EST,Estonia,192.0,87.0,N/A
93437,Hugues Duboscq,1981-08-29,Saint-Lô,Manche,FRA,France,191.0,84.0,N/A
93444,Hugo Viart,1979-12-25,La Roche-sur-Yon,Vendée,FRA,France,191.0,87.0,N/A
93447,Paul Belk,1977-06-12,N/A,N/A,N/A,Great Britain,193.0,88.0,N/A
93458,Darren Mew,1979-12-12,Newport,England,GBR,Great Britain,194.0,83.0,N/A
93460,Steve Parry,1977-03-02,Liverpool,England,GBR,Great Britain,194.0,90.0,N/A
93471,Steffen Driesen,1981-11-30,Düsseldorf,Nordrhein-Westfalen,GER,Germany,194.0,90.0,N/A
93475,Stefan Herbst,1978-05-17,Leipzig,Sachsen,GER,Germany,197.0,97.0,N/A
93479,Michael Kiedel,1975-12-23,Stuttgart,Baden-Württemberg,GER,Germany,194.0,93.0,N/A
93480,Jens Kruppa,1976-06-03,Freital,Sachsen,GER,Germany,200.0,95.0,N/A
93481,Stephan Kunzelmann,1978-11-22,Hannover,Niedersachsen,GER,Germany,195.0,96.0,N/A
93483,Stefan Pohl,1978-04-10,Merseburg,Sachsen-Anhalt,GER,Germany,200.0,88.0,N/A
93487,Torsten Spanneberg,1975-04-13,Halle (Saale),Sachsen-Anhalt,GER,Germany,202.0,88.0,N/A
93491,Spyros Bitsakis,1981-03-04,N/A,N/A,N/A,Greece,200.0,86.0,N/A
93498,Ioannis Kokkodis,1981-01-08,Athina (Athens),Attiki,GRE,Greece,192.0,83.0,N/A
93530,Andrew Bree,1981-03-16,N/A,N/A,N/A,Ireland,200.0,95.0,N/A
93536,Örn Arnarson,1981-08-31,Reykjavík,Höfuðborgarsvæði,ISL,Iceland,193.0,87.0,N/A
93551,George Gleason,1979-08-08,N/A,N/A,N/A,United States Virgin Islands,198.0,100.0,N/A
93560,Klaus Lanzarini,1977-01-18,Latina,Latina,ITA,Italy,198.0,88.0,N/A
93566,Lorenzo Vismara,1975-08-10,Saronno,Varese,ITA,Italy,198.0,90.0,N/A
93586,Pavel Sidorov,1976-08-08,Shymkent,Ongutsik Qazaqstan,KAZ,Kazakhstan,195.0,90.0,N/A
93620,Saulius Binevičius,1979-01-23,Kaunas,Kaunas,LTU,Lithuania,206.0,92.0,N/A
93621,Rolandas Gimbutis,1981-02-11,Vilnius,Vilnius,LTU,Lithuania,209.0,112.0,N/A
93623,Minvydas Packevičius,1979-05-03,Vilnius,Vilnius,LTU,Lithuania,193.0,80.0,N/A
93624,Alwin de Prins,1978-10-29,Dendermonde,Oost-Vlaanderen,BEL,Luxembourg,193.0,88.0,N/A
93625,Luc Decker,1977-03-03,Luxembourg,Luxembourg,LUX,Luxembourg,196.0,74.0,N/A
93659,Sylvain Fauré,1978-11-03,N/A,N/A,N/A,Monaco,194.0,80.0,N/A
93669,Ewout Holst,1978-10-08,Den Haag (The Hague),Zuid-Holland,NED,Netherlands,200.0,76.0,N/A
93685,Steven Ferguson,1980-05-08,Auckland,Auckland,NZL,New Zealand,194.0,92.0,N/A
93717,Cezar Bădiță,1979-04-12,București (Bucharest),București,ROU,Romania,193.0,93.0,N/A
93727,Nick Folker,1976-10-26,Pietermaritzburg,KwaZulu-Natal,RSA,South Africa,193.0,85.0,N/A
93729,Brett Petersen,1976-09-09,N/A,N/A,N/A,South Africa,191.0,95.0,N/A
93735,Vladislav Aminov,1977-08-19,Zelenogorsk,Krasnoyarsk Kray,RUS,Russian Federation,191.0,82.0,N/A
93741,Leonid Khokhlov,1980-06-16,Ulyanovsk,Ulyanovsk,RUS,Russian Federation,194.0,79.0,N/A
93769,Blaž Medvešek,1980-07-10,Maribor,Maribor,SLO,Slovenia,191.0,82.0,N/A
93771,Conrad Francis,1981-08-08,N/A,N/A,N/A,Sri Lanka,203.0,63.0,N/A
93778,Karel Novy,1980-06-12,Domažlice,Plzeňský kraj,CZE,Switzerland,197.0,82.0,N/A
93790,Anna-Karin Kammerling,1980-10-19,Malmö,Skåne,SWE,Sweden,193.0,68.0,N/A
93791,Stefan Nystrand,1981-10-20,Haninge,Stockholm,SWE,Sweden,193.0,85.0,N/A
93793,Mattias Ohlin,1978-02-04,Trelleborg,Skåne,SWE,Sweden,193.0,85.0,N/A
93796,Wickus Nienaber,1981-06-24,N/A,N/A,N/A,Eswatini,191.0,85.0,N/A
93814,George Bovell,1983-07-18,Guelph,Ontario,CAN,Trinidad and Tobago,196.0,74.0,N/A
93816,Oussama Mellouli,1984-02-16,Marsa,Tunis,TUN,Tunisia,192.0,84.0,N/A
93821,Aytekin Mindan,1981-08-31,N/A,N/A,N/A,Türkiye,193.0,70.0,N/A
93831,Artem Honcharenko,1979-03-21,N/A,N/A,N/A,Ukraine,194.0,82.0,N/A
93841,Slava Shyrshov,1979-07-09,Luhansk,Luhansk,UKR,Ukraine,197.0,90.0,N/A
93843,Oleksandr Volynets,1974-10-09,Ternopil,Ternopil,UKR,Ukraine,200.0,85.0,N/A
93850,Ian Crocker,1982-08-31,Portland,Maine,USA,United States,193.0,86.0,N/A
93852,Anthony Ervin,1981-05-26,North Hollywood,California,USA,United States,191.0,80.0,N/A
93855,Klete Keller,1982-03-21,Las Vegas,Nevada,USA,United States,198.0,97.0,N/A
93857,Jason Lezak,1975-11-12,Bellflower,California,USA,United States,193.0,98.0,N/A
93859,Aaron Peirsol,1983-07-23,Irvine,California,USA,United States,191.0,91.0,N/A
93860,Michael Phelps,1985-06-30,Baltimore,Maryland,USA,United States,193.0,91.0,N/A
93861,Jamie Rauch,1979-08-17,Houston,Texas,USA,United States,196.0,89.0,N/A
